0.0
1.999
0.0009
0.0013
0.0
0.0
1.998
0.001
0.001
0.0
0.001
0.0
0.0
0.0
0.0
0.0
0.0022
0.00219
1e-05
0.0
0.001
0.001
0.0
0.0
0.0
0.0
0.0
0.00299
1e-05
0.0
0.00298
1e-05
0.0
0.0
1e-05
0.001
0.0
0.001
0.0
0.0
0.0
0.001
0.001
0.0
0.001
0.0
0.0
0.0
0.001
0.0
0.0
0.001
0.00099
0.001
0.00099
1e-05
1e-05
0.001
0.0
1e-05
0.001
0.0
1e-05
0.0
0.0
0.0
0.0
0.0
0.001
0.00099
0.001
1e-05
0.0
0.0
0.0
1e-05
0.0
0.0
0.001
0.0
1e-05
0.0
0.0
0.0
0.0
0.0
0.001
0.00099
0.001
0.00099
0.00099
0.00099
0.00198
0.00099
0.00197
1e-05
0.00101
2e-05
0.001
1e-05
